symbol,reason,relationships,checkpoint
AGX,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AGX\\year=2025\\AGX_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=AGX\\year=2025\\fc0602d072cee89375a0bb07.parquet"",""left_sha256"":""9f23b44f30a15f7de0c0f280d5b338016b06202904e96de97683bf9d7b1b14a8"",""right_sha256"":""193e6e9ce4cf7f787c4ef12d39ac702ebaf4fa6627f580e93d009165ae6211bb"",""overlap_rows"":250,""conflicting_rows"":56,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":16},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AGX\\year=2026\\6e6c2e9da46c5d5781fdf767.parquet"",""right"":""data\\parquet\\daily\\symbol=AGX\\year=2026\\AGX_2026.parquet"",""left_sha256"":""2f154a0f2a3faa8b2b3afe030b2b054f6e705cb9131559539941a792dc2249af"",""right_sha256"":""f4b0832444adfaabe21a56146fdc73a0605417816c15865f54e95b2408b92dca"",""overlap_rows"":167,""conflicting_rows"":63,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":63}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AGX.json
AHCO,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AHCO\\year=2025\\AHCO_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=AHCO\\year=2025\\c916ccec6c80076818ef3044.parquet"",""left_sha256"":""7863ebedc368a9719223f16c47b96ca26ab8530ee6137f4057e1e95ece783b6f"",""right_sha256"":""3bdf90f25c3ae423cfe046a2e3ffa59a54cd0a573fb76af18107ed2b3bf56082"",""overlap_rows"":250,""conflicting_rows"":20,""first_conflict"":""2025-07-23"",""last_conflict"":""2025-12-17"",""warmup_conflicting_sessions"":5}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AHCO.json
AI,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AI\\year=2026\\96dc5472806b0d2b8dbfa6fd.parquet"",""right"":""data\\parquet\\daily\\symbol=AI\\year=2026\\99c9472a29094a4f49ee2693.parquet"",""left_sha256"":""d6893c1a1c09cc701f839cd0e7aa13bc5e532b4823b001293c98bd35c3d24ce4"",""right_sha256"":""a72149102994372e7af523c9f1790e6cd7057027f4675b7296c4f930f5ef8c92"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AI\\year=2026\\96dc5472806b0d2b8dbfa6fd.parquet"",""right"":""data\\parquet\\daily\\symbol=AI\\year=2026\\AI_2026.parquet"",""left_sha256"":""d6893c1a1c09cc701f839cd0e7aa13bc5e532b4823b001293c98bd35c3d24ce4"",""right_sha256"":""a327162ad6a2eed3855f3a1c4a530cdf453dc067745b5b4c3eb8de6f9cb033dc"",""overlap_rows"":167,""conflicting_rows"":46,""first_conflict"":""2026-01-30"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":46},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AI\\year=2026\\99c9472a29094a4f49ee2693.parquet"",""right"":""data\\parquet\\daily\\symbol=AI\\year=2026\\AI_2026.parquet"",""left_sha256"":""a72149102994372e7af523c9f1790e6cd7057027f4675b7296c4f930f5ef8c92"",""right_sha256"":""a327162ad6a2eed3855f3a1c4a530cdf453dc067745b5b4c3eb8de6f9cb033dc"",""overlap_rows"":167,""conflicting_rows"":45,""first_conflict"":""2026-01-30"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":45}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AI.json
AIG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\682170d4745c74e5a192633a.parquet"",""right"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\AIG_2026.parquet"",""left_sha256"":""99c4e2bed8e092a075f72d576a9abd353d3b33f4a3ef4dc5861be8e995c3c704"",""right_sha256"":""b79e9824e860349b63519b78c628df5797df7d02618dd230576299caee512d21"",""overlap_rows"":167,""conflicting_rows"":58,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":58},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\682170d4745c74e5a192633a.parquet"",""right"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\e3eec5479c9f38f230599574.parquet"",""left_sha256"":""99c4e2bed8e092a075f72d576a9abd353d3b33f4a3ef4dc5861be8e995c3c704"",""right_sha256"":""481126e9e5d6b0ff16c2e5c4e93a2ec51dec9e10a4d442c6f81bd374440c8e93"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\AIG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=AIG\\year=2026\\e3eec5479c9f38f230599574.parquet"",""left_sha256"":""b79e9824e860349b63519b78c628df5797df7d02618dd230576299caee512d21"",""right_sha256"":""481126e9e5d6b0ff16c2e5c4e93a2ec51dec9e10a4d442c6f81bd374440c8e93"",""overlap_rows"":167,""conflicting_rows"":57,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":57}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIG.json
AIHS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AIHS\\year=2025\\AIHS_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=AIHS\\year=2025\\d047bddc9e29a0f206b6ce4c.parquet"",""left_sha256"":""793aa7be7cac22940f2481feee0e2ce9a8f3619f9fb61fbc6b687f12079ca59d"",""right_sha256"":""8d76d5b64101e79482712a71a78a709349c798c92e0509c57852f35b5da5a824"",""overlap_rows"":250,""conflicting_rows"":15,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-22"",""warmup_conflicting_sessions"":2},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIHS\\year=2026\\244c177712efec3a90a90c2b.parquet"",""right"":""data\\parquet\\daily\\symbol=AIHS\\year=2026\\AIHS_2026.parquet"",""left_sha256"":""0867f48efc617dd42166802f5d2d0ae3d50fd5d488b149f2343bb2b5cb0bf7c4"",""right_sha256"":""f48c8f25d9b14fca822707af6df4295639f7fc90b7ad53e47e4f41a6c40f5f13"",""overlap_rows"":162,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIHS.json
AIQ,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIQ\\year=2026\\83f093af88748c8dabc3881b.parquet"",""right"":""data\\parquet\\daily\\symbol=AIQ\\year=2026\\AIQ_2026.parquet"",""left_sha256"":""5c1cf26187bf779cef91fd19088af090a6b3bf9fb235d9266daf4ce1ca3ba740"",""right_sha256"":""0c631b74deaa1195d1f08d5878900e82290ee98481360ff6ba66c5ddd243170b"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIQ.json
AIRR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\AIRR_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\d934c6c69c90457702ff705f.parquet"",""left_sha256"":""8987e74244453c737f8a82809c17896ad1e986785775ac53dd0937a4ad6e889b"",""right_sha256"":""4d7ba4ad8eb2802c7d5b8d343748d3dcd72e6d57a4fa457e22f908d88304e54f"",""overlap_rows"":250,""conflicting_rows"":91,""first_conflict"":""2025-07-01"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":22},{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\AIRR_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\e8a2d4e16a9bf1de3ac75c44.parquet"",""left_sha256"":""8987e74244453c737f8a82809c17896ad1e986785775ac53dd0937a4ad6e889b"",""right_sha256"":""02d720a5da113fde50fc16d2d79b08d479ea42acc4b69fbd9bbc6ef5b97eddb1"",""overlap_rows"":250,""conflicting_rows"":56,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":16},{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\d934c6c69c90457702ff705f.parquet"",""right"":""data\\parquet\\daily\\symbol=AIRR\\year=2025\\e8a2d4e16a9bf1de3ac75c44.parquet"",""left_sha256"":""4d7ba4ad8eb2802c7d5b8d343748d3dcd72e6d57a4fa457e22f908d88304e54f"",""right_sha256"":""02d720a5da113fde50fc16d2d79b08d479ea42acc4b69fbd9bbc6ef5b97eddb1"",""overlap_rows"":250,""conflicting_rows"":59,""first_conflict"":""2025-07-01"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":16}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIRR.json
AIT,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIT\\year=2026\\1e19c9672a1b1234276d6313.parquet"",""right"":""data\\parquet\\daily\\symbol=AIT\\year=2026\\AIT_2026.parquet"",""left_sha256"":""83b9fd52d01a9916bf1415fdd86a98082446f70da4b29c8e026e7171c2b839ba"",""right_sha256"":""a48b058469aead51ee03f6701ec5b5eeb9120bdc76b52fcd752629abb565d65a"",""overlap_rows"":167,""conflicting_rows"":65,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":65}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIT.json
AIZ,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=AIZ\\year=2025\\7679baf79eba62bdaaa08339.parquet"",""right"":""data\\parquet\\daily\\symbol=AIZ\\year=2025\\AIZ_2025.parquet"",""left_sha256"":""4d9971af7a038a30a132616e439615771fc6c75642f1339b27814176cb3d75ef"",""right_sha256"":""c023bda250770a1f6bf44387e6ada9e279c1a00cca59d06d92234a3a31480999"",""overlap_rows"":250,""conflicting_rows"":56,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":16},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AIZ\\year=2026\\1b20c4415fed4e3a43d88166.parquet"",""right"":""data\\parquet\\daily\\symbol=AIZ\\year=2026\\AIZ_2026.parquet"",""left_sha256"":""5d935b98b81154598645f4c58c2a4db4a61db3607ab26ba00a64c24d1cddecc1"",""right_sha256"":""e185e999856ad9fc8b2133780b6778456d51c430ee9ccf175d0acc624483b9f3"",""overlap_rows"":162,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AIZ.json
AJG,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\AJG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\ae52f87a85c4f1cc3ea35906.parquet"",""left_sha256"":""aeb0765d0143477c3da635d6840f805d05d962fb42929afc59afdea1608a5130"",""right_sha256"":""b0580a1402e07574ce90cb6f46afd5037d50de1addf36e166643824f4dd95085"",""overlap_rows"":167,""conflicting_rows"":56,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":56},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\AJG_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\e1adc852fb880966eb9601b4.parquet"",""left_sha256"":""aeb0765d0143477c3da635d6840f805d05d962fb42929afc59afdea1608a5130"",""right_sha256"":""320321cce02e051a402a0a7ef30004855cb75977ad57a512da31b6c38b8f277d"",""overlap_rows"":167,""conflicting_rows"":62,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":62},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\ae52f87a85c4f1cc3ea35906.parquet"",""right"":""data\\parquet\\daily\\symbol=AJG\\year=2026\\e1adc852fb880966eb9601b4.parquet"",""left_sha256"":""b0580a1402e07574ce90cb6f46afd5037d50de1addf36e166643824f4dd95085"",""right_sha256"":""320321cce02e051a402a0a7ef30004855cb75977ad57a512da31b6c38b8f277d"",""overlap_rows"":167,""conflicting_rows"":11,""first_conflict"":""2026-01-07"",""last_conflict"":""2026-08-04"",""warmup_conflicting_sessions"":11}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AJG.json
AKAM,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\125fb5591a49d1e9f2c9fa98.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\8c2ab8a4363544858d9e856e.parquet"",""left_sha256"":""1f51b2d02365bc87deb1ab631da526e3ad0e4997bfaf7e96e9ee466ce4248f80"",""right_sha256"":""de0e443f87872caca6cb4202e0fe8f4c05b87f56952e67bc1bec9c23504e659d"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\125fb5591a49d1e9f2c9fa98.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\AKAM_2026.parquet"",""left_sha256"":""1f51b2d02365bc87deb1ab631da526e3ad0e4997bfaf7e96e9ee466ce4248f80"",""right_sha256"":""de0e443f87872caca6cb4202e0fe8f4c05b87f56952e67bc1bec9c23504e659d"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\8c2ab8a4363544858d9e856e.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAM\\year=2026\\AKAM_2026.parquet"",""left_sha256"":""de0e443f87872caca6cb4202e0fe8f4c05b87f56952e67bc1bec9c23504e659d"",""right_sha256"":""de0e443f87872caca6cb4202e0fe8f4c05b87f56952e67bc1bec9c23504e659d"",""overlap_rows"":167,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AKAM.json
AKAN,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\AKAN_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\c3966a38989670e72f604465.parquet"",""left_sha256"":""37b0b666227ba9ca76be1fe7de57d1ef9d3657e4e50e6894f4dc850df5392f55"",""right_sha256"":""37b0b666227ba9ca76be1fe7de57d1ef9d3657e4e50e6894f4dc850df5392f55"",""overlap_rows"":162,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\AKAN_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\d54737bbe3e316fe4a5973af.parquet"",""left_sha256"":""37b0b666227ba9ca76be1fe7de57d1ef9d3657e4e50e6894f4dc850df5392f55"",""right_sha256"":""3c10d7a6826389f652e7f5d9b479ebefa2017aa74ff1516084fbf05d873b599a"",""overlap_rows"":162,""conflicting_rows"":1,""first_conflict"":""2026-08-18"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":1},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\c3966a38989670e72f604465.parquet"",""right"":""data\\parquet\\daily\\symbol=AKAN\\year=2026\\d54737bbe3e316fe4a5973af.parquet"",""left_sha256"":""37b0b666227ba9ca76be1fe7de57d1ef9d3657e4e50e6894f4dc850df5392f55"",""right_sha256"":""3c10d7a6826389f652e7f5d9b479ebefa2017aa74ff1516084fbf05d873b599a"",""overlap_rows"":162,""conflicting_rows"":1,""first_conflict"":""2026-08-18"",""last_conflict"":""2026-08-18"",""warmup_conflicting_sessions"":1}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\AKAN.json
ALAR,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALAR\\year=2025\\589f04230189a853f4585e1f.parquet"",""right"":""data\\parquet\\daily\\symbol=ALAR\\year=2025\\ALAR_2025.parquet"",""left_sha256"":""e10138fdf56b064659c6ad3804ee7d767edd63e94ec56ef37490b495c9abc232"",""right_sha256"":""057cb21c7f1ae3bc49c6d2d9a6d961f3475d2145a7ea2087838d394820565d07"",""overlap_rows"":250,""conflicting_rows"":23,""first_conflict"":""2025-07-16"",""last_conflict"":""2025-12-23"",""warmup_conflicting_sessions"":9},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALAR\\year=2026\\5a8cfd1d8e8762df3217d261.parquet"",""right"":""data\\parquet\\daily\\symbol=ALAR\\year=2026\\ALAR_2026.parquet"",""left_sha256"":""dfa9cac7d50d962ff5bac6581c54eed5f6db46f902540b5dddc0d8273e8d87cd"",""right_sha256"":""dfa9cac7d50d962ff5bac6581c54eed5f6db46f902540b5dddc0d8273e8d87cd"",""overlap_rows"":162,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALAR.json
ALC,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALC\\year=2025\\2dd82c826807941b7dafb5ed.parquet"",""right"":""data\\parquet\\daily\\symbol=ALC\\year=2025\\ALC_2025.parquet"",""left_sha256"":""5dd83dcdc080f3d361d3df5e22b6a467b5086ecb1794c68771c049c450f72c4e"",""right_sha256"":""edc6fcbfdd67a8e5e3723514a5bb82408dddfb68cdf9a87c0760a18c13267bad"",""overlap_rows"":250,""conflicting_rows"":56,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-31"",""warmup_conflicting_sessions"":16},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALC\\year=2026\\96795438f889bcff5dda7160.parquet"",""right"":""data\\parquet\\daily\\symbol=ALC\\year=2026\\ALC_2026.parquet"",""left_sha256"":""b62a3a95888000c367324e895e7fbcbebdc4dc4f261a5884eabd950221e9ea3b"",""right_sha256"":""509b1f31f7d263d91ba36c8374bf8fda4e8820c3d4c9d9c46cddc82d73cf3df1"",""overlap_rows"":167,""conflicting_rows"":49,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":49}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALC.json
ALGM,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALGM\\year=2025\\68d4d566d61f95a25e9cb39d.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGM\\year=2025\\ALGM_2025.parquet"",""left_sha256"":""e6de8655312c14bd8ff5a08bc519df84874877533bc0747906a73ac01858d800"",""right_sha256"":""bfe928ae5f71f36ebbafb318718d659837fe7395b59b1b2546a48ce071ce3dc3"",""overlap_rows"":250,""conflicting_rows"":22,""first_conflict"":""2025-07-16"",""last_conflict"":""2025-12-23"",""warmup_conflicting_sessions"":8},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALGM\\year=2026\\ALGM_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGM\\year=2026\\f5b08b3aad991fe65a967b42.parquet"",""left_sha256"":""d22bdfad01a75ca109ea341bbf3281b431647272c7d044c7c6348a7e869fbc4d"",""right_sha256"":""5fded609e167ed8a55b8643c8f3b0c6336731909339b129369a6c02b31f93699"",""overlap_rows"":167,""conflicting_rows"":40,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-13"",""warmup_conflicting_sessions"":40}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALGM.json
ALGN,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALGN\\year=2025\\ALGN_2025.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGN\\year=2025\\b166698b6dbeb6f110a1ef76.parquet"",""left_sha256"":""db40139815af39088ae62ee1990a3128af01b65343269a75dfef9751fe9fabbf"",""right_sha256"":""0f1af65af964702bae2e40909462e3e0e3f344b1c91e4e234053e22513d94000"",""overlap_rows"":250,""conflicting_rows"":14,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-23"",""warmup_conflicting_sessions"":4},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALGN\\year=2026\\7171359ed9b4125cb1ffc9e9.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGN\\year=2026\\ALGN_2026.parquet"",""left_sha256"":""67930c4358906796ee170aa984336148d5580819870016792183ea50e8f66b18"",""right_sha256"":""34a7369cfca6934497e78c2543195a832a13c26ee588f7c867844e50102b3792"",""overlap_rows"":167,""conflicting_rows"":1,""first_conflict"":""2026-08-17"",""last_conflict"":""2026-08-17"",""warmup_conflicting_sessions"":1}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALGN.json
ALGS,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALGS\\year=2025\\0440599165f8211ffb282030.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGS\\year=2025\\ALGS_2025.parquet"",""left_sha256"":""42da09f48b55a31ab0b75ab7dd4bcd47a52c3e147db69f7eea2ea797ff653490"",""right_sha256"":""fbb2ba9dff787d107ca6af08a919e833f5f994516aa9704d5cf04cc3aab49a17"",""overlap_rows"":250,""conflicting_rows"":23,""first_conflict"":""2025-07-30"",""last_conflict"":""2025-12-23"",""warmup_conflicting_sessions"":8},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALGS\\year=2026\\ALGS_2026.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGS\\year=2026\\f8def7a219cd99bb34b4476b.parquet"",""left_sha256"":""e5262fa484d5d5bc2e2285b7300f95013bce951bbf26073fbbdf9a88b3fc0d69"",""right_sha256"":""e5262fa484d5d5bc2e2285b7300f95013bce951bbf26073fbbdf9a88b3fc0d69"",""overlap_rows"":162,""conflicting_rows"":0,""first_conflict"":null,""last_conflict"":null,""warmup_conflicting_sessions"":0}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALGS.json
ALGT,MIGRATED_ACTIVE_CONTENT_CONFLICT,"[{""year"":2025,""left"":""data\\parquet\\daily\\symbol=ALGT\\year=2025\\68e7f4463960c4a4e938b02b.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGT\\year=2025\\ALGT_2025.parquet"",""left_sha256"":""be8c48944df81834dd82104e53fb9dbbb41ce08520fa0d63d1beeba270aec021"",""right_sha256"":""7ecde803b284d6c31686c0a4319bfabd48ee78a166533e0570a37ab0c980091d"",""overlap_rows"":250,""conflicting_rows"":19,""first_conflict"":""2025-07-10"",""last_conflict"":""2025-12-23"",""warmup_conflicting_sessions"":3},{""year"":2026,""left"":""data\\parquet\\daily\\symbol=ALGT\\year=2026\\85bac37a27fa8d1d28555538.parquet"",""right"":""data\\parquet\\daily\\symbol=ALGT\\year=2026\\ALGT_2026.parquet"",""left_sha256"":""1a845b18080e289bc7240c3b6b46179ae484ccb5cd082ae8ff55c5b3b81f807f"",""right_sha256"":""df96869a61cad15d1c0c35cdd278eef526e86c0057f475217d2a101ec5caa956"",""overlap_rows"":167,""conflicting_rows"":36,""first_conflict"":""2026-01-02"",""last_conflict"":""2026-08-14"",""warmup_conflicting_sessions"":36}]",H:\workspace\PCSOS\pool_scan_runs\daily_coverage_recovery_20260905_1741\tickers\ALGT.json
